[129 x 273 from (540, 293)]
[108 x 350 from (572, 207)]
[109 x 359 from (573, 203)]
[103 x 354 from (578, 205)]
[108 x 358 from (574, 200)]
[116 x 355 from (574, 203)]
[109 x 365 from (578, 198)]
[115 x 365 from (575, 198)]
[114 x 367 from (578, 199)]
[109 x 364 from (581, 201)]
[112 x 367 from (582, 200)]
[116 x 379 from (580, 194)]
[112 x 378 from (585, 199)]
[113 x 377 from (582, 195)]
[113 x 382 from (585, 195)]
[116 x 380 from (585, 198)]
[112 x 385 from (589, 196)]
[116 x 389 from (590, 196)]
[117 x 392 from (591, 191)]
[116 x 385 from (593, 196)]
[118 x 391 from (595, 194)]
[123 x 391 from (596, 196)]
[121 x 400 from (600, 192)]
[123 x 404 from (602, 193)]
[127 x 404 from (600, 192)]
[123 x 411 from (604, 196)]
[122 x 410 from (606, 199)]
[126 x 416 from (606, 195)]
[124 x 422 from (607, 195)]
[126 x 418 from (608, 199)]
[130 x 425 from (607, 196)]
[126 x 420 from (609, 200)]
[131 x 422 from (609, 198)]
[128 x 427 from (610, 197)]
[129 x 427 from (613, 200)]
[126 x 432 from (615, 197)]
[130 x 434 from (610, 193)]
[134 x 442 from (612, 190)]
[132 x 443 from (612, 191)]
[133 x 447 from (613, 190)]
[131 x 441 from (615, 194)]
[135 x 451 from (613, 190)]
[143 x 467 from (612, 182)]
[141 x 469 from (612, 182)]
[148 x 469 from (611, 182)]
[146 x 470 from (615, 184)]
[140 x 471 from (619, 184)]
[138 x 473 from (620, 182)]
[141 x 477 from (618, 183)]
[145 x 484 from (616, 179)]
[142 x 484 from (620, 180)]
[154 x 487 from (616, 178)]
[147 x 488 from (619, 180)]
[148 x 488 from (620, 176)]
[146 x 496 from (622, 176)]
[148 x 497 from (621, 175)]
[146 x 505 from (623, 171)]
[151 x 509 from (623, 169)]
[151 x 508 from (621, 174)]
[153 x 512 from (623, 169)]
[162 x 521 from (615, 170)]
[156 x 524 from (616, 170)]
[165 x 524 from (614, 173)]
[151 x 527 from (616, 172)]
[156 x 533 from (614, 169)]
[168 x 529 from (608, 174)]
[163 x 539 from (610, 164)]
[162 x 531 from (608, 172)]
[169 x 532 from (604, 172)]
[171 x 535 from (603, 169)]
[171 x 540 from (602, 164)]
[177 x 546 from (596, 158)]
[167 x 539 from (604, 163)]
[175 x 540 from (595, 164)]
[171 x 540 from (596, 163)]
[177 x 545 from (596, 159)]
[177 x 545 from (593, 159)]
[175 x 546 from (593, 158)]
[179 x 547 from (593, 156)]
[176 x 544 from (598, 160)]
[185 x 546 from (592, 157)]
[190 x 557 from (589, 147)]
[187 x 549 from (597, 154)]
[188 x 551 from (591, 152)]
[189 x 557 from (601, 147)]
[188 x 557 from (597, 147)]
[188 x 565 from (597, 139)]
[190 x 564 from (596, 139)]
[188 x 567 from (598, 136)]
[192 x 568 from (598, 136)]
[195 x 570 from (595, 134)]
[195 x 574 from (594, 129)]
[189 x 577 from (600, 126)]
[196 x 578 from (600, 126)]
[198 x 592 from (598, 112)]
[206 x 588 from (597, 116)]
[203 x 583 from (600, 121)]
[206 x 582 from (600, 121)]
[207 x 591 from (606, 113)]
[199 x 588 from (612, 116)]
[203 x 593 from (611, 111)]
[200 x 593 from (614, 111)]
[211 x 594 from (609, 109)]
[204 x 596 from (616, 107)]
[207 x 596 from (614, 107)]
[208 x 598 from (615, 105)]
[215 x 593 from (608, 108)]
[202 x 602 from (616, 102)]
[206 x 602 from (616, 102)]
[211 x 595 from (613, 108)]
[209 x 600 from (617, 97)]
[204 x 607 from (617, 97)]
[209 x 596 from (612, 102)]
[210 x 608 from (612, 95)]
[206 x 615 from (615, 89)]
[205 x 614 from (611, 89)]
[216 x 617 from (608, 86)]
[209 x 623 from (606, 80)]
[204 x 626 from (607, 72)]
[213 x 632 from (598, 71)]
[214 x 635 from (594, 68)]
[213 x 639 from (591, 65)]
[209 x 643 from (594, 60)]
[210 x 639 from (592, 65)]
[219 x 640 from (587, 64)]
[209 x 641 from (589, 62)]
[207 x 643 from (591, 60)]
[209 x 643 from (591, 60)]
[208 x 644 from (590, 59)]
[212 x 644 from (590, 59)]
[224 x 652 from (582, 52)]
[218 x 648 from (589, 54)]
[216 x 649 from (589, 54)]
[214 x 651 from (591, 52)]
[214 x 658 from (592, 46)]
[213 x 657 from (598, 46)]
[208 x 653 from (598, 51)]
[204 x 662 from (609, 41)]
[208 x 655 from (608, 48)]
[201 x 658 from (615, 45)]
[211 x 658 from (610, 45)]
[204 x 659 from (617, 44)]
[216 x 658 from (612, 45)]
[211 x 659 from (619, 45)]
[210 x 658 from (619, 45)]
[219 x 664 from (619, 40)]
[215 x 665 from (623, 39)]
[216 x 664 from (623, 39)]
[213 x 668 from (627, 35)]
[206 x 671 from (634, 32)]
[204 x 675 from (633, 28)]
[201 x 682 from (636, 21)]
[208 x 682 from (635, 21)]
[207 x 682 from (636, 21)]
[206 x 688 from (636, 15)]
[213 x 686 from (629, 17)]
[216 x 687 from (629, 17)]
[214 x 686 from (631, 18)]
[211 x 683 from (629, 20)]
[207 x 684 from (636, 19)]
[210 x 681 from (630, 22)]
[206 x 677 from (634, 26)]
[205 x 677 from (634, 26)]
[209 x 676 from (632, 28)]
[206 x 675 from (635, 28)]
[207 x 676 from (635, 28)]
[207 x 675 from (635, 28)]
[211 x 677 from (632, 27)]
[211 x 681 from (632, 23)]
[209 x 680 from (633, 24)]
[207 x 679 from (633, 24)]
[209 x 678 from (631, 25)]
[217 x 679 from (624, 24)]
[214 x 676 from (631, 27)]
[212 x 677 from (631, 27)]
[212 x 674 from (631, 30)]
[223 x 671 from (626, 32)]
[219 x 672 from (633, 31)]
[219 x 677 from (628, 26)]
[210 x 680 from (631, 23)]
[212 x 681 from (632, 22)]
[217 x 684 from (630, 19)]
[218 x 685 from (628, 18)]
[227 x 691 from (618, 12)]
[222 x 685 from (626, 19)]
[210 x 689 from (626, 15)]
[226 x 692 from (617, 11)]
[223 x 690 from (617, 14)]
[215 x 691 from (613, 13)]
[217 x 687 from (614, 17)]
[213 x 688 from (610, 15)]
[219 x 690 from (604, 13)]
[218 x 686 from (601, 17)]
[214 x 686 from (600, 18)]
[220 x 687 from (596, 17)]
[214 x 688 from (592, 15)]
[218 x 686 from (582, 18)]
[206 x 686 from (590, 17)]
[217 x 689 from (579, 14)]
[214 x 691 from (578, 13)]
[208 x 685 from (575, 18)]
[220 x 688 from (563, 15)]
[209 x 687 from (561, 17)]
[198 x 685 from (572, 19)]
[198 x 685 from (569, 18)]
[217 x 682 from (550, 21)]
[210 x 682 from (550, 21)]
[198 x 684 from (562, 19)]
[217 x 678 from (543, 25)]
[208 x 677 from (552, 26)]
[209 x 682 from (549, 22)]
[208 x 684 from (548, 19)]
[205 x 686 from (544, 17)]
[199 x 685 from (546, 18)]
[201 x 684 from (537, 19)]
[205 x 688 from (537, 15)]
[202 x 687 from (534, 16)]
[201 x 686 from (536, 17)]
[202 x 694 from (532, 10)]
[201 x 686 from (532, 17)]
[204 x 681 from (521, 23)]
[197 x 681 from (530, 23)]
[203 x 678 from (523, 25)]
[203 x 674 from (522, 29)]
[198 x 671 from (526, 32)]
[196 x 673 from (528, 30)]
[192 x 666 from (531, 34)]
[193 x 675 from (528, 28)]
[192 x 667 from (530, 35)]
[190 x 668 from (532, 35)]
[191 x 668 from (531, 34)]
[193 x 667 from (533, 36)]
[192 x 665 from (533, 39)]
[188 x 663 from (535, 40)]
[198 x 662 from (532, 41)]
[188 x 661 from (538, 43)]
[193 x 658 from (541, 45)]
[196 x 657 from (540, 47)]
[195 x 653 from (542, 47)]
[187 x 655 from (548, 48)]
[191 x 655 from (547, 49)]
[192 x 655 from (546, 49)]
[197 x 655 from (549, 47)]
[187 x 649 from (554, 54)]
[188 x 656 from (553, 47)]
[194 x 655 from (553, 47)]
[191 x 652 from (558, 48)]
[198 x 655 from (553, 48)]
[192 x 664 from (559, 39)]
[195 x 664 from (558, 40)]
[191 x 664 from (563, 39)]
[186 x 667 from (566, 36)]
[194 x 659 from (560, 44)]
[192 x 663 from (560, 40)]
[198 x 664 from (559, 39)]
[195 x 663 from (564, 41)]
[207 x 662 from (560, 42)]
[199 x 661 from (562, 42)]
[202 x 664 from (567, 40)]
[203 x 659 from (563, 45)]
[198 x 660 from (566, 43)]
[203 x 661 from (565, 43)]
[205 x 657 from (563, 47)]
[202 x 659 from (564, 44)]
[199 x 658 from (562, 45)]
[195 x 656 from (565, 48)]
[208 x 653 from (557, 50)]
[208 x 657 from (555, 46)]
[207 x 653 from (554, 50)]
[203 x 652 from (556, 51)]
[205 x 654 from (555, 50)]
[199 x 649 from (560, 53)]
[210 x 651 from (549, 49)]
[215 x 651 from (550, 53)]
[209 x 651 from (557, 52)]
[200 x 652 from (557, 52)]
[199 x 655 from (556, 49)]
[206 x 654 from (556, 49)]
[211 x 654 from (550, 48)]
[210 x 655 from (550, 48)]
[207 x 657 from (552, 47)]
[212 x 658 from (551, 45)]
[210 x 665 from (544, 38)]
[211 x 664 from (544, 38)]
[209 x 660 from (545, 44)]
[210 x 659 from (545, 44)]
[216 x 659 from (538, 44)]
[215 x 659 from (538, 44)]
[211 x 658 from (539, 45)]
[220 x 656 from (534, 46)]
[214 x 657 from (541, 47)]
[217 x 651 from (540, 47)]
[227 x 665 from (538, 39)]
[224 x 661 from (538, 38)]
[212 x 662 from (537, 41)]
[219 x 661 from (537, 41)]
[219 x 666 from (536, 38)]
[221 x 668 from (535, 35)]
[217 x 667 from (539, 37)]
[219 x 666 from (539, 37)]
[220 x 671 from (535, 33)]
[220 x 663 from (532, 40)]
[220 x 662 from (537, 41)]
[222 x 662 from (539, 42)]
[230 x 657 from (540, 46)]
[221 x 655 from (542, 48)]
[228 x 660 from (541, 44)]
[222 x 658 from (549, 44)]
[221 x 654 from (550, 43)]
[220 x 658 from (554, 42)]
[226 x 658 from (554, 42)]
[226 x 656 from (555, 48)]
[229 x 656 from (554, 47)]
[227 x 655 from (554, 48)]
[228 x 651 from (554, 48)]
[225 x 643 from (558, 49)]
[226 x 655 from (557, 49)]
[229 x 654 from (557, 49)]
[224 x 653 from (559, 51)]
[230 x 648 from (557, 56)]
[233 x 642 from (559, 61)]
[230 x 643 from (559, 60)]
[234 x 646 from (559, 57)]
[235 x 646 from (558, 57)]
[231 x 646 from (558, 57)]
[226 x 642 from (561, 61)]
[235 x 640 from (554, 63)]
[224 x 638 from (561, 65)]
[223 x 640 from (558, 64)]
[222 x 640 from (558, 63)]
[226 x 635 from (559, 69)]
[221 x 638 from (558, 66)]
[215 x 643 from (558, 61)]
[215 x 639 from (558, 64)]
[223 x 639 from (558, 64)]
[214 x 642 from (557, 62)]
[226 x 639 from (550, 64)]
[211 x 641 from (557, 62)]
[210 x 640 from (555, 63)]
[216 x 641 from (552, 63)]
[218 x 639 from (552, 64)]
[221 x 640 from (548, 61)]
[214 x 642 from (545, 61)]
[207 x 637 from (544, 67)]
[214 x 631 from (544, 72)]
[210 x 636 from (539, 68)]
[213 x 632 from (541, 71)]
[207 x 627 from (534, 76)]
[209 x 626 from (539, 77)]
[217 x 623 from (534, 80)]
[209 x 620 from (534, 83)]
[204 x 615 from (541, 88)]
[206 x 612 from (541, 92)]
[195 x 606 from (552, 98)]
[193 x 602 from (552, 98)]
[188 x 600 from (560, 103)]
[184 x 600 from (562, 104)]
[182 x 601 from (566, 102)]
[187 x 595 from (569, 108)]
[180 x 592 from (575, 111)]
[172 x 590 from (582, 113)]
[187 x 587 from (572, 116)]
[193 x 592 from (570, 110)]
[181 x 599 from (578, 104)]
[182 x 586 from (577, 116)]
[185 x 575 from (586, 120)]
[172 x 583 from (586, 116)]
[166 x 579 from (593, 113)]
[176 x 583 from (587, 110)]
[169 x 573 from (596, 115)]
[166 x 564 from (594, 116)]
[177 x 566 from (584, 112)]
[167 x 572 from (592, 109)]
[165 x 555 from (592, 115)]
[165 x 552 from (597, 116)]
[163 x 554 from (595, 113)]
[154 x 546 from (598, 115)]
[159 x 543 from (597, 112)]
[164 x 536 from (595, 109)]
[155 x 525 from (597, 113)]
[155 x 514 from (595, 118)]
[149 x 524 from (595, 108)]
[139 x 515 from (596, 115)]
[130 x 522 from (590, 109)]
[128 x 516 from (589, 115)]
[120 x 510 from (588, 118)]
[128 x 507 from (582, 118)]
[122 x 496 from (587, 120)]
[120 x 498 from (585, 119)]
[122 x 495 from (586, 123)]
[115 x 489 from (588, 122)]
[121 x 481 from (588, 122)]
[119 x 470 from (585, 130)]
[120 x 476 from (584, 125)]
[127 x 477 from (576, 128)]
[123 x 483 from (580, 124)]
[122 x 473 from (580, 125)]
[117 x 467 from (578, 130)]
[116 x 458 from (579, 134)]
[120 x 466 from (579, 126)]
[118 x 451 from (575, 141)]
[116 x 444 from (580, 142)]
[116 x 448 from (579, 141)]
[122 x 440 from (574, 142)]
[124 x 442 from (577, 141)]
[124 x 433 from (572, 149)]
[126 x 452 from (570, 141)]
[128 x 448 from (573, 146)]
[129 x 441 from (573, 144)]
[125 x 435 from (574, 147)]
[137 x 432 from (566, 145)]
[129 x 429 from (566, 150)]
[126 x 435 from (570, 147)]
[128 x 428 from (568, 147)]
[131 x 426 from (568, 149)]
[138 x 419 from (561, 149)]
[134 x 414 from (561, 154)]
[133 x 411 from (561, 154)]
[130 x 412 from (561, 153)]
[133 x 404 from (558, 153)]
[131 x 404 from (559, 153)]
[128 x 392 from (562, 153)]
[127 x 396 from (562, 152)]
[126 x 408 from (561, 145)]
[128 x 396 from (559, 145)]
[122 x 397 from (561, 145)]
[120 x 389 from (563, 145)]
[118 x 391 from (564, 145)]
[119 x 392 from (563, 145)]
[121 x 386 from (561, 151)]
[122 x 394 from (562, 146)]
[122 x 387 from (561, 146)]
[123 x 386 from (561, 147)]
[126 x 383 from (558, 147)]
[119 x 379 from (561, 152)]
[118 x 374 from (563, 151)]
[116 x 376 from (570, 148)]
[115 x 383 from (573, 147)]
[116 x 377 from (570, 154)]
[113 x 371 from (572, 150)]
[117 x 368 from (572, 149)]
[116 x 363 from (573, 149)]
[118 x 361 from (573, 152)]
[106 x 361 from (582, 156)]
[107 x 362 from (584, 156)]
[116 x 361 from (580, 153)]
[113 x 352 from (579, 160)]
[112 x 355 from (583, 157)]
[113 x 362 from (583, 150)]
[113 x 345 from (586, 159)]
[113 x 354 from (585, 155)]
[114 x 355 from (587, 155)]
[102 x 346 from (593, 163)]
[107 x 354 from (589, 159)]
[110 x 344 from (589, 159)]
[106 x 342 from (595, 157)]
[105 x 344 from (596, 157)]
[107 x 351 from (590, 162)]
[103 x 338 from (594, 162)]
[111 x 341 from (594, 159)]
[107 x 332 from (593, 168)]
[104 x 336 from (597, 167)]
[101 x 332 from (597, 167)]
[102 x 325 from (596, 167)]
[100 x 331 from (597, 171)]
[102 x 335 from (597, 167)]
[101 x 329 from (598, 167)]
[95 x 323 from (598, 172)]
[95 x 320 from (598, 172)]
[98 x 316 from (598, 170)]
[98 x 325 from (599, 164)]
[98 x 324 from (599, 164)]
[98 x 316 from (599, 172)]
[100 x 312 from (597, 172)]
[98 x 315 from (597, 169)]
[92 x 315 from (603, 169)]
[99 x 313 from (603, 170)]
[97 x 312 from (605, 170)]
[96 x 305 from (604, 174)]
[88 x 307 from (612, 174)]
[92 x 300 from (606, 180)]
[89 x 297 from (609, 180)]
[92 x 301 from (609, 174)]
[87 x 306 from (610, 171)]
[95 x 309 from (608, 173)]
[99 x 298 from (608, 177)]
[99 x 301 from (604, 174)]
[93 x 300 from (610, 174)]
[95 x 299 from (610, 175)]
[90 x 294 from (615, 175)]
[90 x 300 from (615, 169)]
[93 x 299 from (611, 174)]
[94 x 295 from (610, 174)]
[97 x 303 from (610, 167)]
[89 x 287 from (612, 179)]
[85 x 287 from (616, 181)]
[86 x 288 from (616, 180)]
[85 x 291 from (617, 180)]
[87 x 287 from (617, 184)]
[90 x 280 from (614, 184)]
[90 x 284 from (612, 185)]
[88 x 284 from (614, 185)]
[87 x 284 from (612, 181)]
[85 x 276 from (612, 189)]
[88 x 275 from (609, 189)]
[85 x 276 from (609, 188)]
[85 x 280 from (608, 186)]
[87 x 286 from (609, 182)]
[86 x 267 from (609, 192)]
[95 x 278 from (602, 189)]
[94 x 280 from (602, 187)]
[91 x 278 from (605, 188)]
[85 x 274 from (608, 195)]
[88 x 276 from (604, 195)]
[94 x 281 from (600, 196)]
[89 x 277 from (604, 196)]
[88 x 276 from (604, 203)]
[84 x 269 from (608, 203)]
[89 x 270 from (607, 204)]
[89 x 273 from (607, 201)]
[84 x 271 from (611, 201)]
[88 x 268 from (610, 203)]
[84 x 269 from (614, 203)]
[92 x 271 from (613, 201)]
[87 x 276 from (618, 201)]
[97 x 275 from (617, 201)]
[94 x 269 from (619, 201)]
[88 x 270 from (623, 200)]
[90 x 269 from (621, 200)]
[89 x 271 from (629, 203)]
[82 x 268 from (634, 203)]
[90 x 266 from (634, 205)]
[95 x 261 from (629, 205)]
[92 x 270 from (638, 199)]
[89 x 269 from (641, 199)]
[92 x 270 from (646, 201)]
[88 x 269 from (650, 201)]
[89 x 265 from (651, 203)]
[84 x 270 from (656, 203)]
[91 x 269 from (656, 200)]
[92 x 267 from (658, 202)]
[87 x 277 from (665, 194)]
[85 x 284 from (667, 194)]
[85 x 275 from (666, 202)]
[84 x 267 from (667, 202)]
[86 x 270 from (668, 200)]
[84 x 267 from (668, 203)]
[82 x 271 from (671, 204)]
[89 x 274 from (667, 202)]
[88 x 274 from (669, 203)]
[91 x 267 from (666, 209)]
[97 x 268 from (660, 208)]
[97 x 272 from (660, 208)]
[101 x 271 from (656, 209)]
[106 x 282 from (655, 209)]
[107 x 276 from (654, 215)]
[109 x 271 from (651, 218)]
[113 x 272 from (649, 217)]
[111 x 278 from (649, 217)]
[112 x 287 from (648, 208)]
[117 x 280 from (645, 213)]
[111 x 276 from (648, 215)]
[110 x 275 from (650, 216)]
[120 x 280 from (641, 211)]
[116 x 281 from (642, 212)]
[119 x 280 from (640, 213)]
[116 x 289 from (637, 207)]
[115 x 291 from (640, 212)]
[118 x 298 from (636, 205)]
[112 x 296 from (636, 205)]
[114 x 297 from (634, 212)]
[117 x 302 from (631, 212)]
[119 x 302 from (629, 212)]
[122 x 304 from (631, 213)]
[118 x 309 from (631, 210)]
[113 x 304 from (633, 214)]
[114 x 306 from (632, 212)]
[123 x 313 from (628, 208)]
[124 x 317 from (627, 204)]
[124 x 315 from (624, 203)]
[127 x 317 from (622, 207)]
[129 x 316 from (620, 207)]
[127 x 320 from (620, 203)]
[124 x 315 from (621, 203)]
[124 x 313 from (621, 205)]
[129 x 321 from (614, 203)]
[122 x 331 from (621, 205)]
[136 x 323 from (607, 205)]
[120 x 323 from (620, 208)]
[134 x 328 from (606, 210)]
[132 x 331 from (605, 208)]
[126 x 326 from (609, 209)]
[125 x 322 from (603, 214)]
[124 x 327 from (604, 218)]
[125 x 344 from (598, 208)]
[119 x 345 from (604, 208)]
[111 x 338 from (604, 214)]
[117 x 331 from (598, 214)]
[115 x 330 from (597, 212)]
[117 x 330 from (595, 217)]
[113 x 338 from (595, 211)]
[111 x 332 from (597, 211)]
[111 x 352 from (596, 204)]
[118 x 348 from (591, 209)]
[125 x 348 from (591, 209)]
[126 x 347 from (587, 209)]
[123 x 356 from (587, 209)]
[123 x 358 from (587, 207)]
[130 x 361 from (586, 207)]
[137 x 354 from (579, 214)]
[137 x 364 from (579, 215)]
[127 x 361 from (586, 214)]
[136 x 367 from (586, 214)]
[139 x 378 from (583, 203)]
[140 x 379 from (583, 203)]
[137 x 379 from (584, 203)]
[141 x 377 from (584, 203)]
[132 x 382 from (591, 202)]
[130 x 376 from (592, 203)]
[129 x 384 from (593, 196)]
[128 x 384 from (593, 194)]
[129 x 384 from (593, 194)]
[133 x 385 from (588, 194)]
[127 x 396 from (588, 194)]
[115 x 390 from (598, 194)]
[116 x 395 from (598, 194)]
[120 x 392 from (593, 197)]
[123 x 400 from (592, 197)]
[122 x 411 from (593, 186)]
[124 x 412 from (593, 186)]
[130 x 400 from (587, 198)]
[125 x 413 from (587, 198)]
[116 x 417 from (596, 194)]
[116 x 424 from (596, 194)]
[114 x 433 from (597, 185)]
[114 x 432 from (596, 178)]
[126 x 419 from (588, 189)]
[119 x 427 from (593, 180)]
[117 x 426 from (593, 181)]
[135 x 429 from (587, 174)]
[128 x 422 from (586, 182)]
[129 x 433 from (585, 171)]
[144 x 430 from (575, 181)]
[140 x 435 from (579, 176)]
[147 x 446 from (578, 176)]
[154 x 447 from (571, 175)]
[153 x 455 from (571, 175)]
[156 x 458 from (568, 171)]
[160 x 459 from (568, 173)]
[168 x 463 from (560, 168)]
[155 x 464 from (572, 173)]
[164 x 474 from (572, 173)]
[159 x 485 from (577, 162)]
[160 x 478 from (577, 162)]
[154 x 480 from (585, 164)]
[151 x 490 from (588, 155)]
[150 x 485 from (593, 159)]
[157 x 486 from (591, 159)]
[154 x 492 from (594, 153)]
[153 x 489 from (594, 153)]
[152 x 497 from (594, 153)]
[150 x 502 from (598, 149)]
[155 x 504 from (598, 149)]
[155 x 511 from (596, 149)]
[153 x 515 from (598, 145)]
[154 x 520 from (600, 147)]
[156 x 520 from (598, 147)]
[157 x 524 from (599, 149)]
[171 x 533 from (588, 148)]
[164 x 546 from (588, 148)]
[172 x 554 from (581, 140)]
[171 x 557 from (581, 143)]
[177 x 559 from (574, 140)]
[179 x 563 from (574, 140)]
[187 x 572 from (566, 131)]
[178 x 557 from (567, 135)]
[186 x 558 from (559, 134)]
[182 x 562 from (559, 134)]
[193 x 564 from (556, 132)]
[181 x 567 from (556, 132)]
[199 x 575 from (552, 124)]
[192 x 578 from (553, 126)]
[209 x 570 from (544, 133)]
[206 x 571 from (544, 132)]
[208 x 575 from (545, 128)]
[210 x 578 from (544, 126)]
[218 x 571 from (541, 132)]
[215 x 582 from (543, 121)]
[218 x 583 from (543, 121)]
[215 x 586 from (546, 117)]
[219 x 586 from (546, 117)]
[215 x 591 from (549, 112)]
[225 x 592 from (549, 112)]
[212 x 597 from (562, 105)]
[209 x 598 from (562, 105)]
[201 x 609 from (570, 95)]
[210 x 608 from (570, 95)]
[204 x 608 from (571, 95)]
[208 x 609 from (568, 95)]
[204 x 605 from (570, 98)]
[215 x 607 from (561, 97)]
[213 x 605 from (561, 97)]
[216 x 615 from (555, 89)]
[206 x 606 from (565, 95)]
[210 x 608 from (565, 95)]
[219 x 615 from (558, 87)]
[219 x 613 from (558, 90)]
[255 x 602 from (540, 101)]
[244 x 601 from (560, 103)]
[258 x 600 from (560, 103)]
[244 x 606 from (573, 97)]
[258 x 606 from (573, 97)]
[253 x 598 from (576, 105)]
[263 x 601 from (570, 103)]
[249 x 600 from (580, 104)]
[240 x 596 from (578, 108)]
[220 x 596 from (585, 107)]
[199 x 592 from (577, 109)]
[208 x 594 from (577, 109)]
[202 x 592 from (584, 111)]
[217 x 590 from (579, 113)]
[227 x 591 from (572, 110)]
[222 x 590 from (577, 113)]
[230 x 582 from (581, 121)]
[235 x 579 from (584, 125)]
[247 x 575 from (591, 128)]
[250 x 577 from (589, 127)]
[231 x 578 from (603, 123)]
[228 x 584 from (602, 119)]
[205 x 584 from (608, 117)]
[193 x 585 from (615, 117)]
[200 x 589 from (604, 114)]
[182 x 597 from (602, 106)]
[180 x 598 from (597, 105)]
[192 x 597 from (584, 106)]
[202 x 596 from (579, 107)]
[215 x 600 from (572, 103)]
[206 x 595 from (577, 108)]
[215 x 587 from (578, 110)]
[230 x 591 from (569, 112)]
[230 x 595 from (570, 106)]
[245 x 598 from (570, 106)]
[268 x 587 from (550, 113)]
[280 x 591 from (551, 113)]
[258 x 582 from (572, 120)]
[239 x 584 from (572, 120)]
[217 x 589 from (578, 114)]
[198 x 591 from (580, 112)]
[181 x 591 from (580, 112)]
[169 x 594 from (579, 109)]
[182 x 590 from (573, 113)]
[193 x 593 from (565, 111)]
[215 x 595 from (551, 108)]
